,Time,Type,Price,Volume
3242,23.002,bid,308,11
3243,23.002,bid,241,1
3244,23.002,bid,220,3
3245,23.002,bid,96,3
3246,23.002,ask,335,1
3247,23.002,ask,337,1
3248,23.002,ask,348,3
3249,23.002,ask,352,4
3250,23.002,ask,354,2
3251,23.002,ask,359,1
3252,23.002,ask,396,3
3253,23.002,ask,416,2
3254,23.002,ask,526,2
3255,23.219,bid,333,2
3256,23.219,bid,332,14
3257,23.219,bid,331,2
3258,23.219,bid,330,4
3259,23.219,bid,325,2
3260,23.219,bid,311,14
3261,23.219,bid,308,11
3262,23.219,bid,241,1
3263,23.219,bid,220,3
3264,23.219,bid,96,3
3265,23.219,ask,334,1
3266,23.219,ask,335,1
3267,23.219,ask,348,3
3268,23.219,ask,352,4
3269,23.219,ask,354,2
3270,23.219,ask,359,1
3271,23.219,ask,396,3
3272,23.219,ask,416,2
3273,23.219,ask,526,2
3274,23.312,bid,333,1
3275,23.312,bid,332,14
3276,23.312,bid,331,2
3277,23.312,bid,330,4
3278,23.312,bid,325,2
3279,23.312,bid,311,14
3280,23.312,bid,308,11
3281,23.312,bid,241,1
3282,23.312,bid,220,3
3283,23.312,bid,96,3
3284,23.312,ask,335,1
3285,23.312,ask,348,3
3286,23.312,ask,352,4
3287,23.312,ask,354,2
3288,23.312,ask,359,1
3289,23.312,ask,396,3
3290,23.312,ask,416,2
3291,23.312,ask,526,2
3292,23.343,bid,333,1
3293,23.343,bid,332,14
3294,23.343,bid,331,2
3295,23.343,bid,330,4
3296,23.343,bid,325,2
3297,23.343,bid,311,14
3298,23.343,bid,308,1
3299,23.343,bid,241,1
3300,23.343,bid,220,3
3301,23.343,bid,96,3
3302,23.343,bid,72,10
3303,23.343,ask,335,1
3304,23.343,ask,348,3
3305,23.343,ask,352,4
3306,23.343,ask,354,2
3307,23.343,ask,359,1
3308,23.343,ask,396,3
3309,23.343,ask,416,2
3310,23.343,ask,526,2
3311,23.374,bid,333,1
3312,23.374,bid,332,14
3313,23.374,bid,331,2
3314,23.374,bid,330,4
3315,23.374,bid,325,2
3316,23.374,bid,311,14
3317,23.374,bid,308,1
3318,23.374,bid,241,1
3319,23.374,bid,220,3
3320,23.374,bid,96,3
3321,23.374,bid,72,10
3322,23.374,ask,335,1
3323,23.374,ask,348,3
3324,23.374,ask,352,4
3325,23.374,ask,354,2
3326,23.374,ask,359,1
3327,23.374,ask,416,2
3328,23.374,ask,526,2
3329,23.374,ask,732,3
3330,23.405,bid,334,6
3331,23.405,bid,333,1
3332,23.405,bid,332,14
3333,23.405,bid,331,2
3334,23.405,bid,330,4
3335,23.405,bid,325,2
3336,23.405,bid,311,14
3337,23.405,bid,308,1
3338,23.405,bid,241,1
3339,23.405,bid,220,3
3340,23.405,bid,96,3
3341,23.405,bid,72,10
3342,23.405,ask,335,1
3343,23.405,ask,348,3
3344,23.405,ask,352,4
3345,23.405,ask,354,2
3346,23.405,ask,359,1
3347,23.405,ask,416,2
3348,23.405,ask,526,2
3349,23.405,ask,732,3
3350,23.467,bid,334,5
3351,23.467,bid,333,1
3352,23.467,bid,332,14
3353,23.467,bid,331,2
3354,23.467,bid,330,4
3355,23.467,bid,325,2
3356,23.467,bid,311,14
3357,23.467,bid,308,1
3358,23.467,bid,241,1
3359,23.467,bid,220,3
3360,23.467,bid,96,3
3361,23.467,bid,72,10
3362,23.467,ask,348,3
3363,23.467,ask,352,4
3364,23.467,ask,354,2
3365,23.467,ask,359,1
3366,23.467,ask,416,2
3367,23.467,ask,526,2
3368,23.467,ask,732,3
3369,23.622,bid,334,5
3370,23.622,bid,333,1
3371,23.622,bid,332,14
3372,23.622,bid,331,2
3373,23.622,bid,330,4
3374,23.622,bid,325,2
3375,23.622,bid,311,14
3376,23.622,bid,308,1
3377,23.622,bid,241,1
3378,23.622,bid,220,3
3379,23.622,bid,96,3
3380,23.622,bid,72,10
3381,23.622,ask,348,3
3382,23.622,ask,354,6
3383,23.622,ask,359,1
3384,23.622,ask,416,2
3385,23.622,ask,526,2
3386,23.622,ask,732,3
3387,23.653,bid,336,3
3388,23.653,bid,334,5
3389,23.653,bid,333,1
3390,23.653,bid,332,14
3391,23.653,bid,331,2
3392,23.653,bid,330,4
3393,23.653,bid,325,2
3394,23.653,bid,311,14
3395,23.653,bid,308,1
3396,23.653,bid,241,1
3397,23.653,bid,220,3
3398,23.653,bid,96,3
3399,23.653,bid,72,10
3400,23.653,ask,348,3
3401,23.653,ask,354,6
3402,23.653,ask,359,1
3403,23.653,ask,416,2
3404,23.653,ask,526,2
3405,23.653,ask,732,3
3406,23.684,bid,336,3
3407,23.684,bid,334,5
3408,23.684,bid,333,1
3409,23.684,bid,332,14
3410,23.684,bid,331,2
3411,23.684,bid,330,4
3412,23.684,bid,325,2
3413,23.684,bid,311,14
3414,23.684,bid,308,1
3415,23.684,bid,241,1
3416,23.684,bid,220,3
3417,23.684,bid,128,3
3418,23.684,bid,72,10
3419,23.684,ask,348,3
3420,23.684,ask,354,6
3421,23.684,ask,359,1
3422,23.684,ask,416,2
3423,23.684,ask,526,2
3424,23.684,ask,732,3
3425,23.715,bid,337,3
3426,23.715,bid,336,3
3427,23.715,bid,334,5
3428,23.715,bid,333,1
3429,23.715,bid,332,14
3430,23.715,bid,331,2
3431,23.715,bid,330,4
3432,23.715,bid,325,2
3433,23.715,bid,311,14
3434,23.715,bid,308,1
3435,23.715,bid,241,1
3436,23.715,bid,220,3
3437,23.715,bid,128,3
3438,23.715,bid,72,10
3439,23.715,ask,348,3
3440,23.715,ask,354,6
3441,23.715,ask,359,1
3442,23.715,ask,416,2
3443,23.715,ask,526,2
3444,23.715,ask,732,3
3445,23.746,bid,337,3
3446,23.746,bid,336,3
3447,23.746,bid,334,5
3448,23.746,bid,333,1
3449,23.746,bid,332,14
3450,23.746,bid,331,2
3451,23.746,bid,330,4
3452,23.746,bid,325,2
3453,23.746,bid,311,14
3454,23.746,bid,308,1
3455,23.746,bid,241,1
3456,23.746,bid,220,3
3457,23.746,bid,128,3
3458,23.746,bid,101,10
3459,23.746,ask,348,3
3460,23.746,ask,354,6
3461,23.746,ask,359,1
3462,23.746,ask,416,2
3463,23.746,ask,526,2
3464,23.746,ask,732,3
3465,23.808,bid,337,3
3466,23.808,bid,336,3
3467,23.808,bid,334,5
3468,23.808,bid,333,1
3469,23.808,bid,332,14
3470,23.808,bid,331,2
3471,23.808,bid,330,4
3472,23.808,bid,325,2
3473,23.808,bid,323,4
3474,23.808,bid,311,10
3475,23.808,bid,308,1
3476,23.808,bid,241,1
3477,23.808,bid,220,3
3478,23.808,bid,128,3
3479,23.808,bid,101,10
3480,23.808,ask,348,3
3481,23.808,ask,354,6
3482,23.808,ask,359,1
3483,23.808,ask,416,2
3484,23.808,ask,526,2
3485,23.808,ask,732,3
3486,23.901,bid,337,3
3487,23.901,bid,336,3
3488,23.901,bid,334,5
3489,23.901,bid,333,1
3490,23.901,bid,332,14
3491,23.901,bid,331,2
3492,23.901,bid,330,4
3493,23.901,bid,325,2
3494,23.901,bid,323,4
3495,23.901,bid,320,10
3496,23.901,bid,308,1
3497,23.901,bid,241,1
3498,23.901,bid,220,3
3499,23.901,bid,128,3
3500,23.901,bid,101,10
3501,23.901,ask,348,3
3502,23.901,ask,354,6
3503,23.901,ask,359,1
3504,23.901,ask,416,2
3505,23.901,ask,526,2
3506,23.901,ask,732,3
3507,23.994,bid,337,3
3508,23.994,bid,336,3
3509,23.994,bid,334,5
3510,23.994,bid,333,1
3511,23.994,bid,332,14
3512,23.994,bid,331,2
3513,23.994,bid,330,4
3514,23.994,bid,325,2
3515,23.994,bid,323,4
3516,23.994,bid,320,10
3517,23.994,bid,308,1
3518,23.994,bid,287,1
3519,23.994,bid,220,3
3520,23.994,bid,128,3
3521,23.994,bid,101,10
3522,23.994,ask,348,3
3523,23.994,ask,354,6
3524,23.994,ask,359,1
3525,23.994,ask,416,2
3526,23.994,ask,526,2
3527,23.994,ask,732,3
3528,24.025,bid,337,3
3529,24.025,bid,336,3
3530,24.025,bid,334,5
3531,24.025,bid,333,1
3532,24.025,bid,332,14
3533,24.025,bid,331,2
3534,24.025,bid,330,4
3535,24.025,bid,325,2
3536,24.025,bid,323,4
3537,24.025,bid,320,10
3538,24.025,bid,308,1
3539,24.025,bid,287,1
3540,24.025,bid,220,3
3541,24.025,bid,128,3
3542,24.025,bid,101,10
3543,24.025,ask,348,3
3544,24.025,ask,354,6
3545,24.025,ask,359,1
3546,24.025,ask,416,2
3547,24.025,ask,526,2
3548,24.025,ask,634,3
3549,24.056,bid,337,3
3550,24.056,bid,336,3
3551,24.056,bid,334,5
3552,24.056,bid,333,1
3553,24.056,bid,332,14
3554,24.056,bid,331,2
3555,24.056,bid,330,4
3556,24.056,bid,325,2
3557,24.056,bid,323,4
3558,24.056,bid,320,10
3559,24.056,bid,308,1
3560,24.056,bid,287,1
3561,24.056,bid,220,3
3562,24.056,bid,128,3
3563,24.056,bid,101,10
3564,24.056,ask,347,1
3565,24.056,ask,348,3
3566,24.056,ask,354,6
3567,24.056,ask,359,1
3568,24.056,ask,416,2
3569,24.056,ask,526,2
3570,24.056,ask,634,3
3571,24.087,bid,337,3
3572,24.087,bid,336,3
3573,24.087,bid,334,5
3574,24.087,bid,333,1
3575,24.087,bid,332,14
3576,24.087,bid,331,2
3577,24.087,bid,330,4
3578,24.087,bid,325,2
3579,24.087,bid,323,4
3580,24.087,bid,320,10
3581,24.087,bid,308,1
3582,24.087,bid,287,1
3583,24.087,bid,220,3
3584,24.087,bid,128,3
3585,24.087,bid,101,10
3586,24.087,ask,347,1
3587,24.087,ask,348,3
3588,24.087,ask,354,6
3589,24.087,ask,359,1
3590,24.087,ask,526,2
3591,24.087,ask,634,3
3592,24.087,ask,737,2
3593,24.118,bid,337,3
3594,24.118,bid,336,3
3595,24.118,bid,334,5
3596,24.118,bid,333,1
3597,24.118,bid,332,14
3598,24.118,bid,330,4
3599,24.118,bid,325,2
3600,24.118,bid,323,4
3601,24.118,bid,320,10
3602,24.118,bid,308,1
3603,24.118,bid,287,1
3604,24.118,bid,220,3
3605,24.118,bid,128,3
3606,24.118,bid,101,10
3607,24.118,ask,347,1
3608,24.118,ask,348,3
3609,24.118,ask,354,6
3610,24.118,ask,359,1
3611,24.118,ask,526,2
3612,24.118,ask,634,3
3613,24.118,ask,737,2
3614,24.149,bid,337,3
3615,24.149,bid,336,3
3616,24.149,bid,334,5
3617,24.149,bid,333,1
3618,24.149,bid,332,14
3619,24.149,bid,330,4
3620,24.149,bid,325,2
3621,24.149,bid,323,4
3622,24.149,bid,320,10
3623,24.149,bid,308,1
3624,24.149,bid,287,1
3625,24.149,bid,220,3
3626,24.149,bid,128,3
3627,24.149,bid,101,10
3628,24.149,ask,347,1
3629,24.149,ask,348,5
3630,24.149,ask,354,4
3631,24.149,ask,359,1
3632,24.149,ask,526,2
3633,24.149,ask,634,3
3634,24.149,ask,737,2
3635,24.18,bid,337,3
3636,24.18,bid,336,3
3637,24.18,bid,334,5
3638,24.18,bid,333,1
3639,24.18,bid,332,14
3640,24.18,bid,330,4
3641,24.18,bid,325,2
3642,24.18,bid,323,4
3643,24.18,bid,320,10
3644,24.18,bid,308,1
3645,24.18,bid,287,1
3646,24.18,bid,220,3
3647,24.18,bid,128,3
3648,24.18,bid,101,10
3649,24.18,ask,346,1
3650,24.18,ask,348,5
3651,24.18,ask,354,4
3652,24.18,ask,359,1
3653,24.18,ask,526,2
3654,24.18,ask,634,3
3655,24.18,ask,737,2
3656,24.242,bid,337,3
3657,24.242,bid,336,3
3658,24.242,bid,334,5
3659,24.242,bid,333,1
3660,24.242,bid,332,14
3661,24.242,bid,330,4
3662,24.242,bid,325,2
3663,24.242,bid,323,4
3664,24.242,bid,320,10
3665,24.242,bid,308,1
3666,24.242,bid,287,1
3667,24.242,bid,220,3
3668,24.242,bid,128,3
3669,24.242,bid,101,10
3670,24.242,ask,346,1
3671,24.242,ask,348,5
3672,24.242,ask,353,1
3673,24.242,ask,354,4
3674,24.242,ask,526,2
3675,24.242,ask,634,3
3676,24.242,ask,737,2
3677,24.273,bid,337,3
3678,24.273,bid,336,3
3679,24.273,bid,334,5
3680,24.273,bid,333,1
3681,24.273,bid,332,14
3682,24.273,bid,330,4
3683,24.273,bid,325,2
3684,24.273,bid,323,4
3685,24.273,bid,320,10
3686,24.273,bid,308,1
3687,24.273,bid,287,1
3688,24.273,bid,220,3
3689,24.273,bid,128,3
3690,24.273,bid,27,10
3691,24.273,ask,346,1
3692,24.273,ask,348,5
3693,24.273,ask,353,1
3694,24.273,ask,354,4
3695,24.273,ask,526,2
3696,24.273,ask,634,3
3697,24.273,ask,737,2
3698,24.304,bid,338,5
3699,24.304,bid,337,3
3700,24.304,bid,336,3
3701,24.304,bid,333,1
3702,24.304,bid,332,14
3703,24.304,bid,330,4
3704,24.304,bid,325,2
3705,24.304,bid,323,4
3706,24.304,bid,320,10
3707,24.304,bid,308,1
3708,24.304,bid,287,1
3709,24.304,bid,220,3
3710,24.304,bid,128,3
3711,24.304,bid,27,10
3712,24.304,ask,346,1
3713,24.304,ask,348,5
3714,24.304,ask,353,1
3715,24.304,ask,354,4
3716,24.304,ask,526,2
3717,24.304,ask,634,3
3718,24.304,ask,737,2
3719,24.366,bid,338,5
3720,24.366,bid,337,3
3721,24.366,bid,336,3
3722,24.366,bid,333,1
3723,24.366,bid,332,14
3724,24.366,bid,330,4
3725,24.366,bid,325,2
3726,24.366,bid,323,4
3727,24.366,bid,320,10
3728,24.366,bid,318,1
3729,24.366,bid,287,1
3730,24.366,bid,220,3
3731,24.366,bid,128,3
3732,24.366,bid,27,10
3733,24.366,ask,346,1
3734,24.366,ask,348,5
3735,24.366,ask,353,1
3736,24.366,ask,354,4
3737,24.366,ask,526,2
3738,24.366,ask,634,3
3739,24.366,ask,737,2
3740,24.397,bid,338,5
3741,24.397,bid,337,3
3742,24.397,bid,336,3
3743,24.397,bid,333,1
3744,24.397,bid,332,14
3745,24.397,bid,330,4
3746,24.397,bid,325,2
3747,24.397,bid,323,4
3748,24.397,bid,320,10
3749,24.397,bid,318,1
3750,24.397,bid,287,1
3751,24.397,bid,220,3
3752,24.397,bid,128,3
3753,24.397,bid,27,10
3754,24.397,ask,346,1
3755,24.397,ask,348,5
3756,24.397,ask,353,1
3757,24.397,ask,354,4
3758,24.397,ask,378,2
3759,24.397,ask,634,3
3760,24.397,ask,737,2
3761,24.428,bid,338,4
3762,24.428,bid,337,3
3763,24.428,bid,336,3
3764,24.428,bid,333,1
3765,24.428,bid,332,14
3766,24.428,bid,330,4
3767,24.428,bid,325,2
3768,24.428,bid,323,4
3769,24.428,bid,320,10
3770,24.428,bid,318,1
3771,24.428,bid,287,1
3772,24.428,bid,220,3
3773,24.428,bid,128,3
3774,24.428,bid,27,10
3775,24.428,ask,346,1
3776,24.428,ask,348,5
3777,24.428,ask,353,1
3778,24.428,ask,354,4
3779,24.428,ask,378,2
3780,24.428,ask,634,3
3781,24.428,ask,737,2
3782,24.459,bid,338,4
3783,24.459,bid,337,3
3784,24.459,bid,336,3
3785,24.459,bid,333,1
3786,24.459,bid,332,14
3787,24.459,bid,330,4
3788,24.459,bid,325,2
3789,24.459,bid,323,4
3790,24.459,bid,320,10
3791,24.459,bid,318,1
3792,24.459,bid,287,1
3793,24.459,bid,220,3
3794,24.459,bid,128,3
3795,24.459,bid,27,10
3796,24.459,ask,346,1
3797,24.459,ask,348,2
3798,24.459,ask,349,3
3799,24.459,ask,353,1
3800,24.459,ask,354,4
3801,24.459,ask,378,2
3802,24.459,ask,634,3
3803,24.459,ask,737,2
3804,24.49,bid,338,4
3805,24.49,bid,337,3
3806,24.49,bid,336,3
3807,24.49,bid,333,1
3808,24.49,bid,332,14
3809,24.49,bid,330,4
3810,24.49,bid,325,2
3811,24.49,bid,323,4
3812,24.49,bid,320,10
3813,24.49,bid,318,1
3814,24.49,bid,287,1
3815,24.49,bid,220,3
3816,24.49,bid,128,3
3817,24.49,bid,27,10
3818,24.49,ask,346,1
3819,24.49,ask,348,2
3820,24.49,ask,349,3
3821,24.49,ask,353,1
3822,24.49,ask,354,4
3823,24.49,ask,378,2
3824,24.49,ask,381,2
3825,24.49,ask,634,3
3826,24.614,bid,338,4
3827,24.614,bid,337,3
3828,24.614,bid,336,3
3829,24.614,bid,333,1
3830,24.614,bid,332,14
3831,24.614,bid,330,4
3832,24.614,bid,325,2
3833,24.614,bid,323,4
3834,24.614,bid,320,10
3835,24.614,bid,318,1
3836,24.614,bid,287,1
3837,24.614,bid,220,3
3838,24.614,bid,128,3
3839,24.614,bid,27,10
3840,24.614,ask,346,1
3841,24.614,ask,348,2
3842,24.614,ask,349,3
3843,24.614,ask,353,1
3844,24.614,ask,354,4
3845,24.614,ask,378,2
3846,24.614,ask,381,2
3847,24.614,ask,504,3
3848,24.676,bid,338,3
3849,24.676,bid,337,3
3850,24.676,bid,336,3
3851,24.676,bid,333,1
3852,24.676,bid,332,14
3853,24.676,bid,330,4
3854,24.676,bid,325,2
3855,24.676,bid,323,4
3856,24.676,bid,320,10
3857,24.676,bid,318,1
3858,24.676,bid,287,1
3859,24.676,bid,220,3
3860,24.676,bid,128,3
3861,24.676,bid,27,10
3862,24.676,ask,346,1
3863,24.676,ask,348,2
3864,24.676,ask,349,3
3865,24.676,ask,353,1
3866,24.676,ask,354,4
3867,24.676,ask,378,2
3868,24.676,ask,381,2
3869,24.676,ask,504,3
3870,24.738,bid,338,3
3871,24.738,bid,337,3
3872,24.738,bid,336,3
3873,24.738,bid,333,1
3874,24.738,bid,332,14
3875,24.738,bid,330,4
3876,24.738,bid,325,2
3877,24.738,bid,323,4
3878,24.738,bid,320,10
3879,24.738,bid,318,1
3880,24.738,bid,298,1
3881,24.738,bid,220,3
3882,24.738,bid,128,3
3883,24.738,bid,27,10
3884,24.738,ask,346,1
3885,24.738,ask,348,2
3886,24.738,ask,349,3
3887,24.738,ask,353,1
3888,24.738,ask,354,4
3889,24.738,ask,378,2
3890,24.738,ask,381,2
3891,24.738,ask,504,3
3892,24.769,bid,338,3
3893,24.769,bid,337,3
3894,24.769,bid,336,3
3895,24.769,bid,333,1
3896,24.769,bid,332,33
3897,24.769,bid,330,4
3898,24.769,bid,325,2
3899,24.769,bid,323,4
3900,24.769,bid,320,10
3901,24.769,bid,318,1
3902,24.769,bid,298,1
3903,24.769,bid,220,3
3904,24.769,bid,128,3
3905,24.769,bid,27,10
3906,24.769,ask,346,1
3907,24.769,ask,348,2
3908,24.769,ask,349,3
3909,24.769,ask,353,1
3910,24.769,ask,354,4
3911,24.769,ask,378,2
3912,24.769,ask,381,2
3913,24.769,ask,504,3
3914,24.8,bid,338,3
3915,24.8,bid,337,3
3916,24.8,bid,336,3
3917,24.8,bid,333,1
3918,24.8,bid,332,33
3919,24.8,bid,330,4
3920,24.8,bid,327,4
3921,24.8,bid,325,2
3922,24.8,bid,320,10
3923,24.8,bid,318,1
3924,24.8,bid,298,1
3925,24.8,bid,220,3
3926,24.8,bid,128,3
3927,24.8,bid,27,10
3928,24.8,ask,346,1
3929,24.8,ask,348,2
3930,24.8,ask,349,3
3931,24.8,ask,353,1
3932,24.8,ask,354,4
3933,24.8,ask,378,2
3934,24.8,ask,381,2
3935,24.8,ask,504,3
3936,24.924,bid,338,3
3937,24.924,bid,337,3
3938,24.924,bid,336,3
3939,24.924,bid,333,1
3940,24.924,bid,332,33
3941,24.924,bid,330,4
3942,24.924,bid,325,2
3943,24.924,bid,320,10
3944,24.924,bid,318,1
3945,24.924,bid,298,1
3946,24.924,bid,220,3
3947,24.924,bid,128,3
3948,24.924,bid,27,10
3949,24.924,ask,346,1
3950,24.924,ask,348,2
3951,24.924,ask,349,3
3952,24.924,ask,353,1
3953,24.924,ask,354,4
3954,24.924,ask,378,2
3955,24.924,ask,381,2
3956,24.924,ask,504,3
3957,24.955,bid,338,3
3958,24.955,bid,337,5
3959,24.955,bid,336,3
3960,24.955,bid,333,1
3961,24.955,bid,332,33
3962,24.955,bid,330,4
3963,24.955,bid,320,10
3964,24.955,bid,318,1
3965,24.955,bid,298,1
3966,24.955,bid,220,3
3967,24.955,bid,128,3
3968,24.955,bid,27,10
3969,24.955,ask,346,1
3970,24.955,ask,348,2
3971,24.955,ask,349,3
3972,24.955,ask,353,1
3973,24.955,ask,354,4
3974,24.955,ask,378,2
3975,24.955,ask,381,2
3976,24.955,ask,504,3
3977,25.048,bid,339,3
3978,25.048,bid,337,5
3979,25.048,bid,336,3
3980,25.048,bid,333,1
3981,25.048,bid,332,33
3982,25.048,bid,330,4
3983,25.048,bid,320,10
3984,25.048,bid,318,1
3985,25.048,bid,298,1
3986,25.048,bid,220,3
3987,25.048,bid,128,3
3988,25.048,bid,27,10
3989,25.048,ask,346,1
3990,25.048,ask,348,2
3991,25.048,ask,349,3
3992,25.048,ask,353,1
3993,25.048,ask,354,4
3994,25.048,ask,378,2
3995,25.048,ask,381,2
3996,25.048,ask,504,3
3997,25.172,bid,339,3
3998,25.172,bid,337,5
3999,25.172,bid,336,3
4000,25.172,bid,333,1
4001,25.172,bid,332,33
4002,25.172,bid,330,4
4003,25.172,bid,323,10
4004,25.172,bid,318,1
4005,25.172,bid,298,1
4006,25.172,bid,220,3
4007,25.172,bid,128,3
4008,25.172,bid,27,10
4009,25.172,ask,346,1
4010,25.172,ask,348,2
4011,25.172,ask,349,3
4012,25.172,ask,353,1
4013,25.172,ask,354,4
4014,25.172,ask,378,2
4015,25.172,ask,381,2
4016,25.172,ask,504,3
4017,25.451,bid,339,3
4018,25.451,bid,337,5
4019,25.451,bid,336,3
4020,25.451,bid,333,1
4021,25.451,bid,332,33
4022,25.451,bid,330,4
4023,25.451,bid,323,10
4024,25.451,bid,318,1
4025,25.451,bid,298,1
4026,25.451,bid,220,3
4027,25.451,bid,128,3
4028,25.451,bid,36,10
4029,25.451,ask,346,1
4030,25.451,ask,348,2
4031,25.451,ask,349,3
4032,25.451,ask,353,1
4033,25.451,ask,354,4
4034,25.451,ask,378,2
4035,25.451,ask,381,2
4036,25.451,ask,504,3
4037,25.482,bid,339,3
4038,25.482,bid,337,5
4039,25.482,bid,336,3
4040,25.482,bid,333,1
4041,25.482,bid,332,33
4042,25.482,bid,331,1
4043,25.482,bid,330,4
4044,25.482,bid,323,10
4045,25.482,bid,318,1
4046,25.482,bid,298,1
4047,25.482,bid,220,3
4048,25.482,bid,128,3
4049,25.482,bid,36,10
4050,25.482,ask,346,1
4051,25.482,ask,348,2
4052,25.482,ask,349,3
4053,25.482,ask,353,1
4054,25.482,ask,354,4
4055,25.482,ask,378,2
4056,25.482,ask,381,2
4057,25.482,ask,504,3
4058,25.575,bid,339,3
4059,25.575,bid,337,5
4060,25.575,bid,336,3
4061,25.575,bid,333,1
4062,25.575,bid,332,33
4063,25.575,bid,331,1
4064,25.575,bid,330,4
4065,25.575,bid,323,10
4066,25.575,bid,318,1
4067,25.575,bid,304,1
4068,25.575,bid,220,3
4069,25.575,bid,128,3
4070,25.575,bid,36,10
4071,25.575,ask,346,1
4072,25.575,ask,348,2
4073,25.575,ask,349,3
4074,25.575,ask,353,1
4075,25.575,ask,354,4
4076,25.575,ask,378,2
4077,25.575,ask,381,2
4078,25.575,ask,504,3
4079,25.606,bid,339,3
4080,25.606,bid,337,5
4081,25.606,bid,336,3
4082,25.606,bid,333,1
4083,25.606,bid,332,33
4084,25.606,bid,331,1
4085,25.606,bid,330,4
4086,25.606,bid,323,10
4087,25.606,bid,318,1
4088,25.606,bid,304,1
4089,25.606,bid,220,3
4090,25.606,bid,128,3
4091,25.606,bid,36,10
4092,25.606,ask,345,1
4093,25.606,ask,348,2
4094,25.606,ask,349,3
4095,25.606,ask,353,1
4096,25.606,ask,354,4
4097,25.606,ask,378,2
4098,25.606,ask,381,2
4099,25.606,ask,504,3
4100,25.668,bid,339,3
4101,25.668,bid,337,5
4102,25.668,bid,336,3
4103,25.668,bid,333,1
4104,25.668,bid,332,33
4105,25.668,bid,331,1
4106,25.668,bid,330,4
4107,25.668,bid,323,10
4108,25.668,bid,319,3
4109,25.668,bid,318,1
4110,25.668,bid,304,1
4111,25.668,bid,128,3
4112,25.668,bid,36,10
4113,25.668,ask,345,1
4114,25.668,ask,348,2
4115,25.668,ask,349,3
4116,25.668,ask,353,1
4117,25.668,ask,354,4
4118,25.668,ask,378,2
4119,25.668,ask,381,2
4120,25.668,ask,504,3
4121,25.699,bid,339,3
4122,25.699,bid,337,5
4123,25.699,bid,336,3
4124,25.699,bid,333,1
4125,25.699,bid,332,33
4126,25.699,bid,331,1
4127,25.699,bid,330,4
4128,25.699,bid,323,10
4129,25.699,bid,319,3
4130,25.699,bid,318,1
4131,25.699,bid,304,1
4132,25.699,bid,183,10
4133,25.699,bid,128,3
4134,25.699,ask,345,1
4135,25.699,ask,348,2
4136,25.699,ask,349,3
4137,25.699,ask,353,1
4138,25.699,ask,354,4
4139,25.699,ask,378,2
4140,25.699,ask,381,2
4141,25.699,ask,504,3
4142,25.792,bid,339,3
4143,25.792,bid,337,5
4144,25.792,bid,336,3
4145,25.792,bid,333,1
4146,25.792,bid,332,33
4147,25.792,bid,331,1
4148,25.792,bid,330,4
4149,25.792,bid,323,10
4150,25.792,bid,319,3
4151,25.792,bid,318,1
4152,25.792,bid,304,1
4153,25.792,bid,183,10
4154,25.792,bid,128,3
4155,25.792,ask,345,1
4156,25.792,ask,349,5
4157,25.792,ask,353,1
4158,25.792,ask,354,4
4159,25.792,ask,378,2
4160,25.792,ask,381,2
4161,25.792,ask,504,3
4162,25.854,bid,339,3
4163,25.854,bid,337,5
4164,25.854,bid,336,3
4165,25.854,bid,333,1
4166,25.854,bid,332,33
4167,25.854,bid,331,1
4168,25.854,bid,330,4
4169,25.854,bid,323,10
4170,25.854,bid,319,3
4171,25.854,bid,318,1
4172,25.854,bid,304,1
4173,25.854,bid,183,10
4174,25.854,bid,128,3
4175,25.854,ask,345,1
4176,25.854,ask,349,5
4177,25.854,ask,353,1
4178,25.854,ask,354,4
4179,25.854,ask,378,2
4180,25.854,ask,381,2
4181,25.854,ask,400,3
4182,25.947,bid,339,3
4183,25.947,bid,337,5
4184,25.947,bid,336,3
4185,25.947,bid,333,1
4186,25.947,bid,332,33
4187,25.947,bid,331,1
4188,25.947,bid,330,4
4189,25.947,bid,323,10
4190,25.947,bid,319,3
4191,25.947,bid,318,1
4192,25.947,bid,304,1
4193,25.947,bid,183,10
4194,25.947,bid,128,3
4195,25.947,ask,345,1
4196,25.947,ask,349,5
4197,25.947,ask,353,1
4198,25.947,ask,354,4
4199,25.947,ask,378,2
4200,25.947,ask,400,3
4201,25.947,ask,757,2
4202,25.978,bid,339,3
4203,25.978,bid,337,5
4204,25.978,bid,336,3
4205,25.978,bid,333,1
4206,25.978,bid,332,33
4207,25.978,bid,331,1
4208,25.978,bid,330,4
4209,25.978,bid,323,10
4210,25.978,bid,319,3
4211,25.978,bid,318,1
4212,25.978,bid,304,1
4213,25.978,bid,183,10
4214,25.978,bid,128,3
4215,25.978,ask,345,1
4216,25.978,ask,349,5
4217,25.978,ask,353,1
4218,25.978,ask,354,4
4219,25.978,ask,378,2
4220,25.978,ask,468,3
4221,25.978,ask,757,2
4222,26.04,bid,339,3
4223,26.04,bid,337,5
4224,26.04,bid,336,3
4225,26.04,bid,333,1
4226,26.04,bid,332,33
4227,26.04,bid,331,1
4228,26.04,bid,330,4
4229,26.04,bid,323,10
4230,26.04,bid,319,3
4231,26.04,bid,318,1
4232,26.04,bid,304,1
4233,26.04,bid,183,10
4234,26.04,bid,128,3
4235,26.04,ask,345,1
4236,26.04,ask,348,3
4237,26.04,ask,349,2
4238,26.04,ask,353,1
4239,26.04,ask,354,4
4240,26.04,ask,378,2
