Time,Type,Price,Volume
26970.062,ask,335,4
26970.062,bid,15,4
26971.054,ask,790,5
26971.054,bid,15,4
26972.077,ask,757,5
26972.077,bid,15,4
26973.007,ask,722,5
26973.007,bid,26,4
26974.061,ask,722,5
26974.061,bid,162,4
26975.053,ask,578,4
26975.053,bid,108,4
26976.355,ask,663,4
26976.355,bid,58,2
26977.192,ask,663,4
26977.192,bid,5,2
26978.184,ask,743,2
26978.184,bid,121,4
26979.021,ask,740,2
26979.021,bid,164,2
26980.106,ask,771,4
26980.106,bid,31,2
26981.067,ask,774,4
26981.067,bid,67,2
26982.059,ask,800,4
26982.059,bid,121,4
26983.113,ask,344,5
26983.113,bid,20,4
26984.012,ask,659,4
26984.012,bid,59,2
26985.004,ask,728,2
26985.004,bid,160,1
26986.027,ask,330,5
26986.027,bid,114,4
26987.019,ask,597,2
26987.019,bid,163,4
26988.011,ask,752,4
26988.011,bid,20,1
26989.003,ask,758,4
26989.003,bid,79,1
26990.15,ask,693,2
26990.15,bid,79,4
26991.173,ask,590,4
26991.173,bid,79,4
26992.134,ask,627,4
26992.134,bid,38,1
26993.033,ask,773,4
26993.033,bid,60,4
26994.025,ask,788,2
26994.025,bid,78,1
26995.048,ask,334,5
26995.048,bid,78,1
26996.195,ask,649,2
26996.195,bid,78,1
26997.063,ask,334,5
26997.063,bid,32,4
26998.117,ask,649,2
26998.117,bid,43,1
26999.016,ask,649,2
26999.016,bid,323,2
27000.07,ask,580,2
27000.07,bid,9,5
27001.124,ask,327,4
27001.124,bid,320,8
27002.023,ask,542,2
27002.023,bid,172,5
27003.015,ask,714,2
27003.015,bid,42,1
27004.472,ask,446,4
27004.472,bid,32,1
27005.03,ask,756,4
27005.03,bid,123,2
27006.022,ask,756,4
27006.022,bid,123,2
27007.014,ask,797,2
27007.014,bid,173,2
27008.13,ask,444,2
27008.13,bid,109,1
27009.06,ask,776,1
27009.06,bid,109,1
27010.269,ask,581,1
27010.269,bid,112,1
27011.199,ask,607,2
27011.199,bid,56,2
27012.036,ask,451,3
27012.036,bid,119,5
27013.028,ask,455,3
27013.028,bid,64,2
27014.144,ask,517,2
27014.144,bid,85,2
27015.105,ask,584,3
27015.105,bid,85,2
27016.19,ask,649,1
27016.19,bid,178,5
27017.182,ask,787,3
27017.182,bid,314,2
27018.019,ask,787,3
27018.019,bid,22,5
27019.011,ask,700,3
27019.011,bid,233,2
27020.282,ask,700,3
27020.282,bid,39,3
27021.088,ask,631,3
27021.088,bid,101,5
27022.018,ask,702,1
27022.018,bid,144,2
27023.289,ask,699,3
27023.289,bid,36,3
27024.436,ask,378,5
27024.436,bid,218,5
27025.025,ask,714,3
27025.025,bid,144,2
27026.141,ask,528,3
27026.141,bid,218,5
27027.257,ask,374,5
27027.257,bid,73,3
27028.063,ask,633,3
27028.063,bid,324,8
27029.117,ask,723,2
27029.117,bid,144,4
27030.016,ask,372,5
27030.016,bid,144,4
27031.163,ask,794,2
27031.163,bid,137,3
27032.155,ask,388,2
27032.155,bid,84,3
27033.116,ask,464,2
27033.116,bid,240,3
27034.015,ask,759,2
27034.015,bid,43,4
27035.007,ask,759,2
27035.007,bid,202,4
27036.061,ask,709,2
27036.061,bid,93,3
27037.053,ask,476,2
27037.053,bid,3,4
27038.107,ask,444,1
27038.107,bid,53,4
27039.006,ask,664,4
27039.006,bid,201,4
27040.06,ask,578,4
27040.06,bid,78,3
27041.021,ask,330,2
27041.021,bid,78,3
27042.106,ask,754,1
27042.106,bid,78,3
27043.036,ask,629,2
27043.036,bid,259,3
27044.121,ask,630,2
27044.121,bid,259,3
27045.082,ask,434,1
27045.082,bid,1,5
27046.043,ask,549,2
27046.043,bid,320,5
27047.035,ask,783,2
27047.035,bid,295,5
27048.027,ask,700,2
27048.027,bid,74,11
27049.05,ask,665,2
27049.05,bid,111,11
27050.011,ask,472,2
27050.011,bid,141,5
27051.003,ask,716,2
27051.003,bid,274,5
27052.057,ask,779,5
27052.057,bid,295,4
27053.08,ask,773,5
27053.08,bid,71,9
27054.072,ask,716,2
27054.072,bid,60,5
27055.064,ask,596,5
27055.064,bid,60,5
27056.025,ask,556,2
27056.025,bid,60,5
27057.017,ask,581,5
27057.017,bid,101,5
27058.009,ask,422,5
27058.009,bid,206,11
27059.001,ask,611,2
27059.001,bid,127,4
27060.024,ask,584,3
27060.024,bid,127,4
27061.047,ask,334,3
27061.047,bid,101,5
27062.194,ask,715,2
27062.194,bid,226,5
27063.155,ask,487,2
27063.155,bid,36,5
27064.023,ask,444,2
27064.023,bid,36,5
27065.573,ask,760,2
27065.573,bid,7,5
27066.038,ask,760,2
27066.038,bid,36,5
27067.278,ask,655,4
27067.278,bid,17,5
27068.363,ask,703,2
27068.363,bid,17,5
27069.014,ask,713,4
27069.014,bid,17,5
27070.006,ask,786,2
27070.006,bid,55,5
27071.029,ask,564,2
27071.029,bid,25,5
27072.083,ask,564,2
27072.083,bid,50,5
27073.013,ask,360,4
27073.013,bid,50,10
27074.067,ask,605,4
27074.067,bid,121,5
27075.028,ask,758,4
27075.028,bid,116,5
27076.02,ask,605,4
27076.02,bid,116,5
27077.012,ask,762,4
27077.012,bid,183,5
27078.004,ask,768,4
27078.004,bid,200,1
27079.027,ask,768,4
27079.027,bid,132,2
27080.205,ask,703,4
27080.205,bid,132,2
27081.197,ask,703,4
27081.197,bid,4,2
27082.003,ask,616,2
27082.003,bid,4,2
27083.026,ask,787,3
27083.026,bid,99,5
27084.018,ask,520,4
27084.018,bid,182,5
27085.103,ask,652,3
27085.103,bid,129,5
27086.002,ask,346,2
27086.002,bid,139,1
27087.149,ask,764,5
27087.149,bid,36,5
27088.048,ask,339,2
27088.048,bid,81,1
27089.009,ask,605,2
27089.009,bid,68,2
27090.094,ask,346,2
27090.094,bid,226,2
27091.055,ask,330,1
27091.055,bid,70,1
27092.047,ask,329,2
27092.047,bid,125,5
27093.07,ask,328,2
27093.07,bid,79,5
27094.0,ask,339,2
27094.0,bid,317,1
27095.023,ask,613,1
27095.023,bid,187,2
27096.015,ask,702,1
27096.015,bid,189,5
27097.224,ask,323,3
27097.224,bid,295,1
27098.03,ask,737,1
27098.03,bid,101,1
27099.053,ask,323,3
27099.053,bid,318,3
27100.076,ask,325,3
27100.076,bid,116,1
27101.13,ask,461,5
27101.13,bid,10,1
27102.122,ask,325,3
27102.122,bid,122,2
27103.021,ask,325,3
27103.021,bid,10,1
27104.044,ask,326,3
27104.044,bid,307,1
27105.005,ask,320,3
27105.005,bid,112,1
27106.183,ask,320,3
27106.183,bid,23,2
27107.02,ask,747,5
27107.02,bid,93,1
27108.043,ask,326,5
27108.043,bid,89,3
27109.004,ask,326,5
27109.004,bid,318,1
27110.058,ask,749,1
27110.058,bid,216,1
27111.019,ask,723,4
27111.019,bid,183,3
27112.042,ask,326,5
27112.042,bid,269,2
27113.065,ask,371,3
27113.065,bid,78,3
27114.026,ask,325,1
27114.026,bid,78,3
27115.018,ask,654,1
27115.018,bid,78,3
27116.072,ask,323,1
27116.072,bid,200,4
27117.126,ask,756,1
27117.126,bid,11,16
27118.025,ask,325,1
27118.025,bid,116,1
27119.017,ask,756,1
27119.017,bid,159,16
27120.133,ask,322,3
27120.133,bid,38,4
27121.125,ask,392,5
27121.125,bid,38,4
27122.055,ask,650,4
27122.055,bid,47,16
27123.016,ask,323,1
27123.016,bid,7,4
27124.132,ask,525,5
27124.132,bid,7,4
27125.031,ask,644,1
27125.031,bid,101,1
27126.054,ask,675,2
27126.054,bid,209,1
27127.108,ask,331,4
27127.108,bid,52,16
27128.038,ask,666,1
27128.038,bid,38,1
27129.061,ask,547,2
27129.061,bid,38,1
27130.084,ask,716,2
27130.084,bid,166,1
27131.107,ask,750,4
27131.107,bid,53,1
27132.068,ask,330,2
27132.068,bid,327,1
27133.029,ask,662,4
27133.029,bid,9,3
27134.021,ask,414,2
27134.021,bid,23,2
27135.044,ask,796,2
27135.044,bid,3,9
27136.067,ask,336,1
27136.067,bid,47,1
27137.09,ask,495,4
27137.09,bid,47,1
27138.02,ask,582,1
27138.02,bid,9,1
27139.074,ask,345,4
27139.074,bid,9,1
27140.004,ask,534,2
27140.004,bid,162,1
27141.027,ask,727,1
27141.027,bid,162,1
27142.019,ask,491,4
27142.019,bid,53,1
27143.228,ask,336,3
27143.228,bid,56,1
27144.096,ask,336,3
27144.096,bid,154,8
27145.119,ask,332,5
27145.119,bid,219,3
27146.049,ask,646,2
27146.049,bid,219,3
27147.041,ask,756,2
27147.041,bid,305,3
27148.064,ask,353,4
27148.064,bid,276,12
27149.025,ask,513,4
27149.025,bid,172,2
27150.079,ask,472,4
27150.079,bid,31,3
27151.009,ask,344,4
27151.009,bid,63,2
27152.063,ask,714,4
27152.063,bid,119,12
27153.024,ask,554,2
27153.024,bid,220,2
27154.047,ask,347,2
27154.047,bid,56,2
27155.039,ask,771,2
27155.039,bid,146,12
27156.031,ask,773,2
27156.031,bid,97,3
27157.023,ask,596,2
27157.023,bid,97,3
27158.015,ask,760,2
27158.015,bid,79,2
27159.038,ask,722,2
27159.038,bid,16,4
27160.03,ask,458,2
27160.03,bid,68,2
27161.146,ask,798,2
27161.146,bid,318,19
27162.014,ask,798,2
27162.014,bid,7,12
27163.037,ask,391,3
27163.037,bid,23,12
27164.029,ask,778,2
27164.029,bid,24,3
27165.114,ask,334,3
27165.114,bid,50,3
27166.044,ask,781,5
27166.044,bid,217,2
27167.036,ask,336,1
27167.036,bid,330,3
27168.152,ask,647,5
27168.152,bid,61,12
27169.02,ask,770,2
27169.02,bid,22,2
27170.012,ask,335,1
27170.012,bid,135,2
27171.004,ask,334,1
27171.004,bid,37,4
27172.027,ask,552,3
27172.027,bid,42,4
27173.05,ask,738,2
27173.05,bid,42,4
27174.073,ask,755,5
27174.073,bid,27,3
27175.065,ask,755,5
27175.065,bid,281,12
27176.057,ask,774,5
27176.057,bid,281,12
27177.142,ask,774,5
27177.142,bid,28,3
27178.072,ask,338,3
27178.072,bid,28,3
27179.002,ask,767,5
27179.002,bid,133,7
27180.056,ask,757,2
27180.056,bid,130,3
27181.358,ask,477,2
27181.358,bid,110,4
27182.133,ask,341,1
27182.133,bid,89,3
27183.001,ask,661,2
27183.001,bid,67,7
27184.117,ask,334,1
27184.117,bid,26,3
27185.047,ask,589,5
27185.047,bid,67,7
27186.039,ask,332,1
27186.039,bid,85,9
27187.093,ask,756,5
27187.093,bid,85,9
27188.054,ask,575,5
27188.054,bid,124,7
27189.015,ask,575,5
27189.015,bid,233,2
27190.007,ask,478,2
27190.007,bid,78,9
27191.278,ask,336,1
27191.278,bid,32,2
27192.022,ask,336,1
27192.022,bid,89,3
27193.045,ask,681,5
27193.045,bid,24,2
27194.006,ask,668,5
27194.006,bid,54,5
27195.091,ask,692,5
27195.091,bid,84,7
27196.021,ask,595,2
27196.021,bid,45,9
27197.106,ask,704,2
27197.106,bid,82,7
27198.005,ask,769,2
27198.005,bid,96,7
27199.152,ask,770,5
27199.152,bid,133,5
27200.299,ask,770,5
27200.299,bid,133,5
27201.105,ask,760,2
27201.105,bid,133,5
27202.004,ask,760,2
27202.004,bid,65,9
27203.058,ask,760,2
27203.058,bid,193,5
27204.019,ask,332,5
27204.019,bid,33,7
27205.166,ask,337,5
27205.166,bid,321,7
27206.096,ask,688,2
27206.096,bid,93,1
27207.026,ask,340,5
27207.026,bid,50,9
27208.049,ask,660,3
27208.049,bid,70,3
27209.041,ask,660,3
27209.041,bid,70,3
27210.033,ask,664,5
27210.033,bid,46,3
27211.025,ask,738,2
27211.025,bid,112,9
27212.048,ask,738,2
27212.048,bid,32,4
27213.071,ask,334,4
27213.071,bid,32,4
27214.032,ask,332,5
27214.032,bid,44,2
27215.055,ask,798,5
27215.055,bid,158,2
27216.016,ask,657,4
27216.016,bid,130,1
27217.039,ask,701,4
27217.039,bid,29,1
27218.0,ask,579,2
27218.0,bid,29,1
27219.054,ask,784,4
27219.054,bid,39,2
27220.108,ask,341,4
27220.108,bid,39,2
27221.131,ask,784,4
27221.131,bid,155,1
27222.123,ask,787,5
27222.123,bid,64,4
27223.022,ask,741,2
27223.022,bid,63,1
27224.045,ask,741,2
27224.045,bid,231,2
27225.099,ask,694,4
27225.099,bid,248,4
27226.029,ask,800,4
27226.029,bid,180,1
27227.021,ask,666,4
27227.021,bid,180,1
27228.013,ask,606,2
27228.013,bid,72,4
27229.098,ask,773,1
27229.098,bid,55,2
27230.183,ask,745,5
27230.183,bid,12,2
27231.175,ask,724,1
27231.175,bid,12,2
27232.012,ask,431,2
27232.012,bid,12,2
27233.004,ask,373,5
27233.004,bid,4,1
27234.058,ask,543,5
27234.058,bid,59,1
27235.112,ask,543,5
27235.112,bid,59,1
27236.073,ask,726,5
27236.073,bid,131,1
27237.003,ask,603,1
27237.003,bid,9,6
27238.026,ask,735,5
27238.026,bid,9,6
27239.018,ask,504,5
27239.018,bid,9,6
27240.072,ask,640,2
27240.072,bid,124,4
27241.095,ask,341,5
27241.095,bid,28,4
27242.056,ask,530,2
27242.056,bid,28,4
27243.079,ask,530,2
27243.079,bid,211,4
27244.319,ask,570,2
27244.319,bid,142,4
27245.094,ask,334,4
27245.094,bid,142,4
27246.086,ask,341,5
27246.086,bid,19,2
27247.171,ask,800,4
27247.171,bid,178,1
27248.101,ask,692,4
27248.101,bid,178,1
27249.031,ask,540,4
27249.031,bid,16,1
27250.271,ask,784,2
27250.271,bid,150,4
27251.077,ask,760,4
27251.077,bid,315,10
27252.038,ask,590,2
27252.038,bid,70,4
27253.092,ask,780,4
27253.092,bid,39,1
27254.084,ask,703,2
27254.084,bid,39,1
27255.014,ask,675,2
27255.014,bid,49,1
27256.037,ask,324,3
27256.037,bid,200,3
27257.06,ask,669,2
27257.06,bid,55,7
27258.021,ask,669,2
27258.021,bid,139,3
27259.044,ask,784,4
27259.044,bid,107,3
27260.005,ask,331,2
27260.005,bid,131,9
27261.028,ask,614,4
27261.028,bid,30,2
27262.082,ask,322,5
27262.082,bid,59,3
27263.043,ask,360,2
27263.043,bid,64,3
27264.066,ask,598,2
27264.066,bid,10,9
27265.058,ask,684,4
27265.058,bid,196,9
27266.019,ask,684,4
27266.019,bid,242,3
27267.011,ask,327,2
27267.011,bid,196,9
27268.003,ask,322,5
27268.003,bid,194,2
27269.026,ask,769,5
27269.026,bid,99,2
27270.049,ask,633,4
27270.049,bid,43,6
27271.041,ask,719,2
27271.041,bid,7,6
27272.002,ask,716,2
27272.002,bid,7,6
27273.025,ask,728,2
27273.025,bid,11,9
27274.017,ask,716,2
27274.017,bid,176,6
27275.04,ask,623,5
27275.04,bid,127,3
27276.063,ask,714,2
27276.063,bid,99,9
27277.024,ask,797,5
27277.024,bid,165,3
27278.078,ask,490,2
27278.078,bid,101,5
27279.008,ask,512,1
27279.008,bid,123,9
27280.093,ask,510,5
27280.093,bid,36,2
27281.054,ask,508,1
27281.054,bid,104,9
27282.046,ask,714,1
27282.046,bid,61,2
27283.007,ask,436,1
27283.007,bid,46,2
27284.061,ask,577,1
27284.061,bid,21,2
27285.177,ask,672,1
27285.177,bid,21,2
27286.045,ask,403,3
27286.045,bid,173,5
27287.006,ask,560,1
27287.006,bid,1,6
27288.029,ask,658,1
27288.029,bid,1,6
27289.021,ask,360,3
27289.021,bid,87,5
27290.044,ask,493,3
27290.044,bid,127,2
27291.005,ask,496,4
27291.005,bid,100,2
27292.028,ask,351,3
27292.028,bid,50,5
27293.175,ask,640,3
27293.175,bid,56,6
27294.074,ask,667,1
27294.074,bid,91,2
27295.159,ask,650,1
27295.159,bid,91,2
27296.027,ask,650,1
27296.027,bid,91,2
27297.143,ask,733,4
27297.143,bid,142,1
27298.135,ask,333,3
27298.135,bid,55,1
27299.003,ask,701,4
27299.003,bid,55,1
27300.026,ask,795,4
27300.026,bid,30,2
27301.018,ask,791,3
27301.018,bid,4,2
27302.041,ask,758,1
27302.041,bid,32,2
27303.033,ask,758,1
27303.033,bid,65,1
27304.087,ask,787,3
27304.087,bid,162,1
27305.11,ask,377,4
27305.11,bid,320,1
27306.009,ask,398,4
27306.009,bid,326,10
27307.125,ask,348,1
27307.125,bid,326,5
27308.086,ask,355,1
27308.086,bid,326,1
27309.016,ask,355,1
27309.016,bid,28,6
27310.07,ask,780,1
27310.07,bid,2,2
27311.031,ask,789,1
27311.031,bid,2,2
27312.023,ask,600,1
27312.023,bid,68,6
27313.201,ask,683,3
27313.201,bid,11,2
27314.069,ask,358,3
27314.069,bid,11,2
27315.061,ask,663,3
27315.061,bid,10,9
27316.115,ask,354,3
27316.115,bid,10,9
27317.014,ask,774,5
27317.014,bid,10,9
27318.068,ask,331,1
27318.068,bid,65,9
27319.06,ask,781,3
27319.06,bid,47,9
27320.052,ask,729,3
27320.052,bid,46,9
27321.137,ask,758,3
27321.137,bid,10,2
27322.005,ask,672,4
27322.005,bid,45,2
27323.028,ask,785,3
27323.028,bid,98,9
27324.206,ask,785,3
27324.206,bid,154,1
27325.012,ask,338,2
27325.012,bid,189,1
27326.004,ask,559,3
27326.004,bid,46,7
27327.027,ask,656,3
27327.027,bid,15,1
27328.05,ask,778,5
27328.05,bid,325,2
27329.011,ask,712,3
27329.011,bid,15,1
27330.003,ask,787,3
27330.003,bid,4,1
27331.026,ask,787,3
27331.026,bid,4,1
27332.111,ask,749,1
27332.111,bid,55,1
27333.01,ask,749,1
27333.01,bid,55,1
27334.033,ask,726,1
27334.033,bid,26,1
27335.025,ask,726,1
27335.025,bid,25,1
27336.017,ask,343,3
27336.017,bid,272,7
27337.071,ask,339,5
27337.071,bid,139,1
27338.032,ask,581,1
27338.032,bid,108,1
27339.024,ask,335,3
27339.024,bid,108,1
27340.047,ask,334,3
27340.047,bid,116,3
27341.008,ask,550,1
27341.008,bid,35,1
27342.0,ask,659,1
27342.0,bid,35,1
27343.116,ask,330,3
27343.116,bid,61,5
27344.139,ask,765,5
27344.139,bid,54,1
27345.069,ask,525,3
27345.069,bid,66,1
27346.061,ask,781,1
27346.061,bid,46,1
27347.053,ask,344,3
27347.053,bid,62,1
27348.014,ask,626,1
27348.014,bid,62,1
27349.006,ask,576,1
27349.006,bid,218,5
27350.06,ask,603,3
27350.06,bid,218,5
27351.021,ask,603,3
27351.021,bid,218,5
27352.013,ask,567,1
27352.013,bid,205,5
27353.067,ask,706,5
27353.067,bid,173,1
27354.028,ask,656,5
27354.028,bid,271,5
27355.02,ask,679,3
27355.02,bid,4,5
27356.012,ask,753,3
27356.012,bid,86,3
27357.035,ask,336,5
27357.035,bid,26,6
27358.058,ask,334,5
27358.058,bid,26,3
27359.05,ask,754,3
27359.05,bid,100,5
27360.073,ask,655,3
27360.073,bid,100,5
27361.003,ask,655,3
27361.003,bid,100,5
27362.026,ask,655,3
27362.026,bid,50,3
27363.018,ask,535,5
27363.018,bid,63,3
27364.165,ask,326,4
27364.165,bid,143,1
27365.095,ask,582,5
27365.095,bid,43,1
27366.056,ask,591,3
27366.056,bid,143,1
27367.11,ask,616,3
27367.11,bid,143,1
27368.04,ask,688,5
27368.04,bid,268,1
27369.001,ask,334,1
27369.001,bid,31,1
27370.055,ask,352,3
27370.055,bid,7,1
27371.047,ask,634,3
27371.047,bid,170,1
27372.07,ask,333,4
27372.07,bid,315,2
27373.031,ask,482,3
27373.031,bid,70,1
27374.054,ask,327,1
27374.054,bid,70,1
27375.015,ask,325,4
27375.015,bid,317,3
27376.007,ask,322,4
27376.007,bid,141,3
27377.03,ask,650,3
27377.03,bid,152,1
27378.022,ask,320,4
27378.022,bid,239,5
27379.076,ask,318,2
27379.076,bid,100,5
27380.006,ask,335,4
27380.006,bid,22,5
27381.06,ask,461,3
27381.06,bid,97,5
27382.3,ask,516,3
27382.3,bid,143,1
27383.013,ask,472,3
27383.013,bid,11,1
27384.067,ask,333,3
27384.067,bid,4,5
27385.028,ask,721,3
27385.028,bid,184,1
27386.02,ask,669,3
27386.02,bid,184,1
27387.074,ask,321,3
27387.074,bid,312,3
27388.035,ask,320,5
27388.035,bid,25,5
27389.027,ask,605,3
27389.027,bid,8,1
27390.019,ask,659,4
27390.019,bid,101,5
27391.011,ask,321,2
27391.011,bid,183,9
27392.003,ask,606,4
27392.003,bid,77,9
27393.088,ask,636,3
27393.088,bid,36,5
27394.142,ask,779,3
27394.142,bid,214,9
27395.103,ask,662,3
27395.103,bid,13,1
27396.002,ask,783,4
27396.002,bid,92,1
27397.087,ask,702,4
27397.087,bid,116,1
27398.017,ask,333,2
27398.017,bid,109,8
27399.04,ask,749,4
27399.04,bid,44,8
27400.094,ask,743,1
27400.094,bid,86,1
27401.024,ask,536,4
27401.024,bid,138,8
27402.078,ask,709,4
27402.078,bid,114,8
27403.008,ask,640,4
27403.008,bid,182,1
27404.31,ask,605,4
27404.31,bid,93,1
27405.023,ask,605,4
27405.023,bid,2,1
27406.015,ask,759,1
27406.015,bid,24,8
27407.038,ask,759,1
27407.038,bid,13,3
27408.092,ask,718,3
27408.092,bid,246,1
27409.084,ask,718,3
27409.084,bid,208,3
27410.014,ask,333,5
27410.014,bid,208,3
27411.099,ask,618,3
27411.099,bid,208,3
27412.091,ask,329,2
27412.091,bid,33,1
27413.083,ask,328,2
27413.083,bid,105,3
27414.044,ask,745,2
27414.044,bid,33,1
27415.036,ask,745,2
27415.036,bid,86,1
27416.152,ask,782,2
27416.152,bid,224,3
27417.051,ask,381,3
27417.051,bid,98,5
27418.043,ask,648,4
27418.043,bid,26,1
27419.066,ask,680,1
27419.066,bid,22,8
27420.027,ask,800,1
27420.027,bid,22,8
27421.174,ask,800,1
27421.174,bid,22,8
27422.011,ask,569,5
27422.011,bid,179,1
27423.003,ask,715,5
27423.003,bid,149,8
27424.119,ask,715,5
27424.119,bid,65,8
27425.111,ask,327,2
27425.111,bid,112,5
27426.01,ask,608,1
27426.01,bid,37,5
27427.002,ask,760,1
27427.002,bid,51,5
27428.025,ask,767,5
27428.025,bid,118,3
27429.11,ask,781,5
27429.11,bid,118,3
27430.102,ask,330,1
27430.102,bid,324,7
27431.063,ask,733,5
27431.063,bid,126,3
27432.055,ask,601,5
27432.055,bid,75,3
27433.078,ask,560,5
27433.078,bid,75,3
27434.039,ask,336,4
27434.039,bid,176,8
27435.124,ask,336,4
27435.124,bid,119,3
27436.023,ask,547,5
27436.023,bid,5,3
27437.015,ask,399,5
27437.015,bid,96,3
27438.007,ask,668,1
27438.007,bid,46,8
27439.092,ask,649,1
27439.092,bid,153,3
27440.084,ask,545,1
27440.084,bid,192,3
27441.169,ask,438,1
27441.169,bid,167,8
27442.068,ask,712,5
27442.068,bid,167,8
27443.029,ask,502,5
27443.029,bid,6,8
27444.207,ask,761,5
27444.207,bid,6,8
27445.044,ask,377,5
27445.044,bid,53,8
27446.439,ask,526,5
27446.439,bid,53,8
27447.059,ask,474,1
27447.059,bid,160,3
27448.051,ask,731,5
27448.051,bid,54,3
27449.105,ask,474,1
27449.105,bid,120,3
27450.004,ask,529,5
27450.004,bid,9,3
27451.089,ask,800,5
27451.089,bid,9,3
27452.05,ask,388,1
27452.05,bid,9,3
27453.166,ask,518,5
27453.166,bid,92,3
27454.189,ask,363,1
27454.189,bid,24,3
27455.026,ask,739,1
27455.026,bid,24,3
27456.018,ask,602,1
27456.018,bid,24,3
27457.072,ask,569,1
27457.072,bid,155,1
27458.126,ask,668,4
27458.126,bid,143,6
27459.025,ask,777,1
27459.025,bid,205,1
27460.048,ask,711,2
27460.048,bid,30,3
27461.009,ask,591,1
27461.009,bid,13,8
27462.032,ask,733,2
27462.032,bid,136,8
27463.055,ask,612,2
27463.055,bid,56,6
27464.109,ask,612,2
27464.109,bid,5,3
27465.101,ask,599,1
27465.101,bid,30,6
27466.031,ask,504,2
27466.031,bid,23,1
27467.054,ask,408,1
27467.054,bid,215,1
27468.015,ask,324,4
27468.015,bid,150,1
27469.007,ask,452,2
27469.007,bid,150,1
27470.03,ask,737,2
27470.03,bid,150,1
27471.053,ask,737,2
27471.053,bid,150,1
27472.014,ask,698,2
27472.014,bid,86,11
27473.13,ask,333,1
27473.13,bid,86,11
27474.06,ask,516,1
27474.06,bid,69,1
27475.083,ask,521,2
27475.083,bid,9,1
27476.044,ask,372,2
27476.044,bid,329,6
27477.005,ask,372,2
27477.005,bid,30,11
27478.059,ask,372,2
27478.059,bid,137,1
27479.051,ask,661,2
27479.051,bid,60,1
27480.074,ask,720,2
27480.074,bid,60,1
27481.066,ask,648,2
27481.066,bid,112,1
27482.089,ask,787,3
27482.089,bid,93,1
27483.019,ask,706,3
27483.019,bid,111,1
27484.197,ask,775,5
27484.197,bid,37,2
27485.034,ask,347,1
27485.034,bid,37,2
27486.026,ask,334,3
27486.026,bid,10,2
27487.204,ask,634,2
27487.204,bid,27,1
27488.01,ask,729,4
27488.01,bid,16,1
27489.188,ask,722,5
27489.188,bid,62,1
27490.056,ask,696,5
27490.056,bid,62,1
27491.048,ask,696,5
27491.048,bid,75,2
27492.102,ask,792,5
27492.102,bid,75,2
27493.001,ask,620,4
27493.001,bid,75,2
27494.086,ask,620,4
27494.086,bid,125,1
27495.016,ask,620,4
27495.016,bid,70,2
27496.008,ask,417,4
27496.008,bid,98,6
27497.124,ask,413,1
27497.124,bid,95,2
27498.054,ask,719,4
27498.054,bid,104,2
27499.015,ask,413,1
27499.015,bid,11,6
27500.069,ask,707,2
27500.069,bid,155,12
27501.03,ask,796,1
27501.03,bid,66,9
27502.146,ask,355,2
27502.146,bid,89,9
27503.138,ask,355,2
27503.138,bid,89,9
27504.006,ask,527,1
27504.006,bid,71,4
27505.091,ask,527,1
27505.091,bid,55,9
27506.083,ask,603,2
27506.083,bid,72,9
27507.013,ask,724,1
27507.013,bid,72,9
27508.005,ask,724,1
27508.005,bid,53,5
27509.059,ask,724,1
27509.059,bid,75,5
27510.02,ask,514,1
27510.02,bid,152,4
27511.012,ask,726,5
27511.012,bid,6,4
27512.128,ask,333,1
27512.128,bid,127,2
27513.151,ask,587,2
27513.151,bid,129,4
27514.019,ask,581,1
27514.019,bid,27,9
27515.073,ask,423,5
27515.073,bid,21,9
27516.189,ask,340,1
27516.189,bid,36,9
27517.119,ask,643,5
27517.119,bid,175,5
27518.08,ask,340,1
27518.08,bid,36,9
27519.01,ask,649,5
27519.01,bid,97,4
27520.033,ask,340,1
27520.033,bid,221,4
27521.149,ask,649,5
27521.149,bid,155,6
27522.203,ask,598,5
27522.203,bid,82,4
27523.071,ask,511,1
27523.071,bid,69,6
27524.001,ask,657,1
27524.001,bid,69,6
27525.024,ask,668,5
27525.024,bid,69,6
27526.047,ask,419,5
27526.047,bid,41,6
27527.256,ask,329,4
27527.256,bid,41,6
27528.093,ask,328,5
27528.093,bid,41,6
27529.023,ask,798,5
27529.023,bid,41,6
27530.015,ask,670,5
27530.015,bid,91,6
27531.007,ask,662,1
27531.007,bid,91,6
27532.216,ask,341,5
27532.216,bid,115,9
27533.053,ask,794,5
27533.053,bid,44,9
27534.045,ask,794,5
27534.045,bid,215,6
27535.068,ask,484,1
27535.068,bid,215,6
27536.153,ask,766,1
27536.153,bid,139,6
27537.176,ask,343,4
27537.176,bid,89,4
27538.013,ask,591,5
27538.013,bid,89,4
27539.005,ask,431,4
27539.005,bid,89,4
27540.121,ask,520,3
27540.121,bid,52,6
27541.051,ask,688,3
27541.051,bid,118,4
27542.074,ask,601,3
27542.074,bid,11,4
27543.252,ask,601,3
27543.252,bid,17,4
27544.151,ask,601,3
27544.151,bid,37,6
27545.019,ask,445,5
27545.019,bid,43,7
27546.321,ask,616,3
27546.321,bid,81,6
27547.158,ask,767,3
27547.158,bid,81,6
27548.057,ask,341,3
27548.057,bid,13,6
27549.111,ask,703,3
27549.111,bid,107,6
27550.01,ask,785,5
27550.01,bid,127,6
27551.002,ask,494,3
27551.002,bid,1,2
27552.025,ask,554,3
